Label,NodeID,Value,Timestamp,packet_size
1,s2_h3,0,4972,128
1,s3_h3,0,4972,128
1,s4_h3,0,4972,128
1,s1_f3,0,4972,128
1,s2_f3,0,4972,128
1,s3_f3,0,4972,128
1,s4_f3,0,4972,128
1,s1_h4,0,4972,128
1,s2_h4,0,4972,128
1,s3_h4,0,4972,128
1,s4_h4,0,4972,128
0,s1_f4,82,4972,128
1,s2_f4,0,4972,128
1,s3_f4,0,4972,128
1,s4_f4,0,4972,128
1,s2_h5,1,4972,128
1,s3_h5,1,4972,128
1,s4_h5,1,4972,128
0,s1_f5,86,4972,128
1,s2_f5,0,4972,128
1,s3_f5,0,4972,128
1,s4_f5,0,4972,128
1,s1_h1,32,4973,128
1,s2_h1,33,4973,128
1,s4_h1,32,4973,128
1,s1_f1,0,4973,128
1,s3_f1,0,4973,128
1,s4_f1,0,4973,128
1,s2_h2,0,4973,128
1,s3_h2,0,4973,128
1,s4_h2,0,4973,128
0,s1_f2,87,4973,128
1,s2_f2,0,4973,128
1,s3_f2,0,4973,128
1,s4_f2,0,4973,128
1,s1_h3,0,4973,128
1,s2_h3,0,4973,128
1,s3_h3,0,4973,128
1,s4_h3,0,4973,128
1,s1_f3,0,4973,128
1,s2_f3,0,4973,128
1,s3_f3,0,4973,128
1,s4_f3,0,4973,128
1,s1_h4,0,4973,128
1,s2_h4,0,4973,128
1,s3_h4,0,4973,128
1,s4_h4,0,4973,128
0,s1_f4,93,4973,128
1,s2_f4,0,4973,128
1,s3_f4,0,4973,128
1,s4_f4,0,4973,128
1,s2_h5,1,4973,128
1,s3_h5,1,4973,128
1,s4_h5,1,4973,128
0,s1_f5,95,4973,128
1,s2_f5,0,4973,128
1,s3_f5,0,4973,128
1,s4_f5,0,4973,128
1,s1_h1,32,4974,128
1,s2_h1,33,4974,128
1,s4_h1,32,4974,128
1,s1_f1,0,4974,128
1,s3_f1,0,4974,128
1,s4_f1,0,4974,128
0,s1_h2,99,4974,128
1,s2_h2,0,4974,128
1,s3_h2,0,4974,128
1,s4_h2,0,4974,128
0,s1_f2,91,4974,128
1,s2_f2,0,4974,128
1,s3_f2,0,4974,128
1,s4_f2,0,4974,128
1,s1_h3,0,4974,128
1,s2_h3,0,4974,128
1,s3_h3,0,4974,128
1,s4_h3,0,4974,128
1,s1_f3,0,4974,128
1,s2_f3,0,4974,128
1,s3_f3,0,4974,128
1,s4_f3,0,4974,128
1,s1_h4,0,4974,128
1,s2_h4,0,4974,128
1,s3_h4,0,4974,128
1,s4_h4,0,4974,128
0,s1_f4,86,4974,128
1,s2_f4,0,4974,128
1,s3_f4,0,4974,128
1,s4_f4,0,4974,128
1,s2_h5,1,4974,128
1,s3_h5,1,4974,128
1,s4_h5,1,4974,128
0,s1_f5,87,4974,128
1,s2_f5,0,4974,128
1,s3_f5,0,4974,128
1,s4_f5,0,4974,128
1,s3_h1,32,4974,128
1,s1_h1,32,4975,128
1,s2_h1,33,4975,128
1,s4_h1,32,4975,128
1,s1_f1,0,4975,128
1,s3_f1,0,4975,128
1,s4_f1,0,4975,128
0,s1_h2,90,4975,128
1,s2_h2,0,4975,128
1,s3_h2,0,4975,128
1,s4_h2,0,4975,128
0,s1_f2,99,4975,128
1,s2_f2,0,4975,128
1,s3_f2,0,4975,128
1,s4_f2,0,4975,128
1,s1_h3,0,4975,128
1,s2_h3,0,4975,128
1,s3_h3,0,4975,128
1,s4_h3,0,4975,128
1,s1_f3,0,4975,128
1,s2_f3,0,4975,128
1,s3_f3,0,4975,128
1,s4_f3,0,4975,128
1,s1_h4,0,4975,128
1,s2_h4,0,4975,128
1,s3_h4,0,4975,128
1,s4_h4,0,4975,128
0,s1_f4,99,4975,128
1,s2_f4,0,4975,128
1,s3_f4,0,4975,128
1,s4_f4,0,4975,128
1,s2_h5,1,4975,128
1,s3_h5,1,4975,128
1,s4_h5,1,4975,128
0,s1_f5,97,4975,128
1,s2_f5,0,4975,128
1,s3_f5,0,4975,128
1,s4_f5,0,4975,128
1,s3_h1,32,4975,128
1,s1_h1,32,4976,128
1,s2_h1,33,4976,128
1,s4_h1,32,4976,128
1,s1_f1,0,4976,128
1,s3_f1,0,4976,128
1,s4_f1,0,4976,128
1,s2_h2,0,4976,128
1,s3_h2,0,4976,128
1,s4_h2,0,4976,128
0,s1_f2,85,4976,128
1,s2_f2,0,4976,128
1,s3_f2,0,4976,128
1,s4_f2,0,4976,128
1,s1_h3,0,4976,128
1,s2_h3,0,4976,128
1,s3_h3,0,4976,128
1,s4_h3,0,4976,128
1,s1_f3,0,4976,128
1,s2_f3,0,4976,128
1,s3_f3,0,4976,128
1,s4_f3,0,4976,128
1,s1_h4,0,4976,128
1,s2_h4,0,4976,128
1,s3_h4,0,4976,128
1,s4_h4,0,4976,128
0,s1_f4,80,4976,128
1,s2_f4,0,4976,128
1,s3_f4,0,4976,128
1,s4_f4,0,4976,128
1,s2_h5,1,4976,128
1,s3_h5,1,4976,128
1,s4_h5,1,4976,128
0,s1_f5,92,4976,128
1,s2_f5,0,4976,128
1,s3_f5,0,4976,128
1,s4_f5,0,4976,128
1,s3_h1,32,4976,128
1,s1_h2,0,4976,128
1,s1_h1,32,4977,128
1,s2_h1,33,4977,128
1,s4_h1,32,4977,128
1,s1_f1,0,4977,128
1,s3_f1,0,4977,128
1,s4_f1,0,4977,128
1,s2_h2,0,4977,128
1,s3_h2,0,4977,128
1,s4_h2,0,4977,128
0,s1_f2,98,4977,128
1,s2_f2,0,4977,128
1,s3_f2,0,4977,128
1,s4_f2,0,4977,128
1,s1_h3,0,4977,128
1,s2_h3,0,4977,128
1,s3_h3,0,4977,128
1,s4_h3,0,4977,128
1,s1_f3,0,4977,128
1,s2_f3,0,4977,128
1,s3_f3,0,4977,128
1,s4_f3,0,4977,128
1,s1_h4,0,4977,128
1,s2_h4,0,4977,128
1,s3_h4,0,4977,128
1,s4_h4,0,4977,128
0,s1_f4,98,4977,128
1,s2_f4,0,4977,128
1,s3_f4,0,4977,128
1,s4_f4,0,4977,128
1,s2_h5,1,4977,128
1,s3_h5,1,4977,128
1,s4_h5,1,4977,128
0,s1_f5,96,4977,128
1,s2_f5,0,4977,128
1,s3_f5,0,4977,128
1,s4_f5,0,4977,128
1,s3_h1,32,4977,128
1,s1_h2,0,4977,128
1,s1_h1,32,4978,128
1,s2_h1,33,4978,128
1,s4_h1,32,4978,128
1,s1_f1,0,4978,128
1,s3_f1,0,4978,128
1,s4_f1,0,4978,128
1,s2_h2,0,4978,128
1,s3_h2,0,4978,128
1,s4_h2,0,4978,128
0,s1_f2,94,4978,128
1,s2_f2,0,4978,128
1,s3_f2,0,4978,128
1,s4_f2,0,4978,128
1,s1_h3,0,4978,128
1,s2_h3,0,4978,128
1,s3_h3,0,4978,128
1,s4_h3,0,4978,128
1,s1_f3,0,4978,128
1,s2_f3,0,4978,128
1,s3_f3,0,4978,128
1,s4_f3,0,4978,128
1,s1_h4,0,4978,128
1,s2_h4,0,4978,128
1,s3_h4,0,4978,128
1,s4_h4,0,4978,128
1,s2_f4,0,4978,128
1,s3_f4,0,4978,128
1,s4_f4,0,4978,128
1,s2_h5,1,4978,128
1,s3_h5,1,4978,128
1,s4_h5,1,4978,128
1,s2_f5,0,4978,128
1,s3_f5,0,4978,128
1,s4_f5,0,4978,128
1,s3_h1,32,4978,128
1,s1_h2,0,4978,128
1,s1_f4,0,4978,128
1,s1_h5,1,4978,128
1,s1_f5,0,4978,128
1,s1_h1,32,4979,128
1,s2_h1,33,4979,128
1,s4_h1,32,4979,128
1,s1_f1,0,4979,128
1,s3_f1,0,4979,128
1,s4_f1,0,4979,128
1,s2_h2,0,4979,128
1,s3_h2,0,4979,128
1,s4_h2,0,4979,128
0,s1_f2,100,4979,128
1,s2_f2,0,4979,128
1,s3_f2,0,4979,128
1,s4_f2,0,4979,128
1,s1_h3,0,4979,128
1,s2_h3,0,4979,128
1,s3_h3,0,4979,128
1,s4_h3,0,4979,128
1,s1_f3,0,4979,128
1,s2_f3,0,4979,128
1,s3_f3,0,4979,128
1,s4_f3,0,4979,128
1,s1_h4,0,4979,128
1,s2_h4,0,4979,128
1,s3_h4,0,4979,128
1,s4_h4,0,4979,128
1,s2_f4,0,4979,128
1,s3_f4,0,4979,128
1,s4_f4,0,4979,128
1,s2_h5,1,4979,128
1,s3_h5,1,4979,128
1,s4_h5,1,4979,128
1,s2_f5,0,4979,128
1,s3_f5,0,4979,128
1,s4_f5,0,4979,128
1,s3_h1,32,4979,128
1,s1_h2,0,4979,128
1,s1_f4,0,4979,128
1,s1_h5,1,4979,128
1,s1_f5,0,4979,128
1,s2_h1,33,4980,128
1,s3_h1,32,4980,128
1,s4_h1,32,4980,128
1,s1_f1,0,4980,128
1,s2_f1,0,4980,128
1,s3_f1,0,4980,128
1,s4_f1,0,4980,128
1,s1_h2,0,4980,128
1,s2_h2,0,4980,128
1,s3_h2,0,4980,128
1,s4_h2,0,4980,128
0,s1_f2,93,4980,128
1,s2_f2,0,4980,128
1,s3_f2,0,4980,128
1,s4_f2,0,4980,128
1,s1_h3,0,4980,128
1,s2_h3,0,4980,128
1,s3_h3,0,4980,128
1,s4_h3,0,4980,128
1,s1_f3,0,4980,128
1,s2_f3,0,4980,128
1,s3_f3,0,4980,128
1,s4_f3,0,4980,128
1,s1_h4,0,4980,128
1,s2_h4,0,4980,128
1,s3_h4,0,4980,128
1,s4_h4,0,4980,128
1,s1_f4,0,4980,128
1,s2_f4,0,4980,128
1,s3_f4,0,4980,128
1,s4_f4,0,4980,128
1,s1_h5,1,4980,128
1,s2_h5,1,4980,128
1,s3_h5,1,4980,128
1,s4_h5,1,4980,128
1,s1_f5,0,4980,128
1,s2_f5,0,4980,128
1,s3_f5,0,4980,128
1,s4_f5,0,4980,128
1,s2_h1,33,4981,128
1,s3_h1,32,4981,128
1,s4_h1,32,4981,128
1,s1_f1,0,4981,128
1,s2_f1,0,4981,128
1,s3_f1,0,4981,128
1,s4_f1,0,4981,128
1,s1_h2,0,4981,128
1,s2_h2,0,4981,128
1,s3_h2,0,4981,128
1,s4_h2,0,4981,128
0,s1_f2,93,4981,128
1,s2_f2,0,4981,128
1,s3_f2,0,4981,128
1,s4_f2,0,4981,128
1,s1_h3,0,4981,128
1,s2_h3,0,4981,128
1,s3_h3,0,4981,128
1,s4_h3,0,4981,128
1,s1_f3,0,4981,128
1,s2_f3,0,4981,128
1,s3_f3,0,4981,128
1,s4_f3,0,4981,128
1,s1_h4,0,4981,128
1,s2_h4,0,4981,128
1,s3_h4,0,4981,128
1,s4_h4,0,4981,128
1,s1_f4,0,4981,128
1,s2_f4,0,4981,128
1,s3_f4,0,4981,128
1,s4_f4,0,4981,128
1,s1_h5,1,4981,128
1,s2_h5,1,4981,128
1,s3_h5,1,4981,128
1,s4_h5,1,4981,128
1,s1_f5,0,4981,128
1,s2_f5,0,4981,128
1,s3_f5,0,4981,128
1,s4_f5,0,4981,128
1,s2_h1,33,4982,128
1,s3_h1,32,4982,128
1,s4_h1,32,4982,128
1,s1_f1,0,4982,128
1,s2_f1,0,4982,128
1,s3_f1,0,4982,128
1,s4_f1,0,4982,128
1,s1_h2,0,4982,128
1,s2_h2,0,4982,128
1,s3_h2,0,4982,128
1,s4_h2,0,4982,128
0,s1_f2,89,4982,128
1,s2_f2,0,4982,128
1,s3_f2,0,4982,128
1,s4_f2,0,4982,128
1,s1_h3,0,4982,128
1,s2_h3,0,4982,128
1,s3_h3,0,4982,128
1,s4_h3,0,4982,128
1,s1_f3,0,4982,128
1,s2_f3,0,4982,128
1,s3_f3,0,4982,128
1,s4_f3,0,4982,128
1,s1_h4,0,4982,128
1,s2_h4,0,4982,128
1,s3_h4,0,4982,128
1,s4_h4,0,4982,128
1,s1_f4,0,4982,128
1,s2_f4,0,4982,128
1,s3_f4,0,4982,128
1,s4_f4,0,4982,128
1,s1_h5,1,4982,128
1,s2_h5,1,4982,128
1,s3_h5,1,4982,128
1,s4_h5,1,4982,128
1,s1_f5,0,4982,128
1,s2_f5,0,4982,128
1,s3_f5,0,4982,128
1,s4_f5,0,4982,128
1,s2_h1,33,4983,128
1,s3_h1,32,4983,128
1,s4_h1,32,4983,128
1,s1_f1,0,4983,128
1,s2_f1,0,4983,128
1,s3_f1,0,4983,128
1,s4_f1,0,4983,128
1,s1_h2,0,4983,128
1,s2_h2,0,4983,128
1,s3_h2,0,4983,128
1,s4_h2,0,4983,128
0,s1_f2,99,4983,128
1,s2_f2,0,4983,128
1,s3_f2,0,4983,128
1,s4_f2,0,4983,128
1,s1_h3,0,4983,128
1,s2_h3,0,4983,128
1,s3_h3,0,4983,128
1,s4_h3,0,4983,128
1,s1_f3,0,4983,128
1,s2_f3,0,4983,128
1,s3_f3,0,4983,128
1,s4_f3,0,4983,128
1,s1_h4,0,4983,128
1,s2_h4,0,4983,128
1,s3_h4,0,4983,128
1,s4_h4,0,4983,128
1,s1_f4,0,4983,128
1,s2_f4,0,4983,128
1,s3_f4,0,4983,128
1,s4_f4,0,4983,128
1,s1_h5,1,4983,128
1,s2_h5,1,4983,128
1,s3_h5,1,4983,128
1,s4_h5,1,4983,128
1,s1_f5,0,4983,128
1,s2_f5,0,4983,128
1,s3_f5,0,4983,128
1,s4_f5,0,4983,128
0,s1_h1,89,4984,128
1,s2_h1,33,4984,128
1,s3_h1,32,4984,128
1,s4_h1,32,4984,128
1,s1_f1,0,4984,128
1,s2_f1,0,4984,128
1,s3_f1,0,4984,128
1,s4_f1,0,4984,128
1,s1_h2,0,4984,128
1,s2_h2,0,4984,128
1,s3_h2,0,4984,128
1,s4_h2,0,4984,128
0,s1_f2,96,4984,128
1,s2_f2,0,4984,128
1,s3_f2,0,4984,128
1,s4_f2,0,4984,128
1,s1_h3,0,4984,128
1,s2_h3,0,4984,128
1,s3_h3,0,4984,128
1,s4_h3,0,4984,128
1,s1_f3,0,4984,128
1,s2_f3,0,4984,128
1,s3_f3,0,4984,128
1,s4_f3,0,4984,128
1,s1_h4,0,4984,128
1,s2_h4,0,4984,128
1,s3_h4,0,4984,128
1,s4_h4,0,4984,128
1,s1_f4,0,4984,128
1,s2_f4,0,4984,128
1,s3_f4,0,4984,128
1,s4_f4,0,4984,128
1,s1_h5,1,4984,128
1,s2_h5,1,4984,128
1,s3_h5,1,4984,128
1,s4_h5,1,4984,128
1,s1_f5,0,4984,128
1,s2_f5,0,4984,128
1,s3_f5,0,4984,128
1,s4_f5,0,4984,128
0,s1_h1,97,4985,128
1,s2_h1,33,4985,128
1,s3_h1,32,4985,128
1,s4_h1,32,4985,128
1,s1_f1,0,4985,128
1,s2_f1,0,4985,128
1,s3_f1,0,4985,128
1,s4_f1,0,4985,128
1,s1_h2,0,4985,128
1,s2_h2,0,4985,128
1,s3_h2,0,4985,128
1,s4_h2,0,4985,128
0,s1_f2,91,4985,128
1,s2_f2,0,4985,128
1,s3_f2,0,4985,128
1,s4_f2,0,4985,128
1,s1_h3,0,4985,128
1,s2_h3,0,4985,128
1,s3_h3,0,4985,128
1,s4_h3,0,4985,128
1,s1_f3,0,4985,128
1,s2_f3,0,4985,128
1,s3_f3,0,4985,128
1,s4_f3,0,4985,128
1,s1_h4,0,4985,128
1,s2_h4,0,4985,128
1,s3_h4,0,4985,128
1,s4_h4,0,4985,128
1,s1_f4,0,4985,128
1,s2_f4,0,4985,128
1,s3_f4,0,4985,128
1,s4_f4,0,4985,128
1,s1_h5,1,4985,128
1,s2_h5,1,4985,128
1,s3_h5,1,4985,128
1,s4_h5,1,4985,128
1,s1_f5,0,4985,128
1,s2_f5,0,4985,128
1,s3_f5,0,4985,128
1,s4_f5,0,4985,128
1,s2_h1,33,4986,128
1,s3_h1,32,4986,128
1,s4_h1,32,4986,128
1,s1_f1,0,4986,128
1,s2_f1,0,4986,128
1,s3_f1,0,4986,128
1,s4_f1,0,4986,128
1,s1_h2,0,4986,128
1,s2_h2,0,4986,128
1,s3_h2,0,4986,128
1,s4_h2,0,4986,128
0,s1_f2,89,4986,128
1,s2_f2,0,4986,128
1,s3_f2,0,4986,128
1,s4_f2,0,4986,128
1,s1_h3,0,4986,128
1,s2_h3,0,4986,128
1,s3_h3,0,4986,128
1,s4_h3,0,4986,128
1,s1_f3,0,4986,128
1,s2_f3,0,4986,128
1,s3_f3,0,4986,128
1,s4_f3,0,4986,128
1,s1_h4,0,4986,128
1,s2_h4,0,4986,128
1,s3_h4,0,4986,128
1,s4_h4,0,4986,128
1,s1_f4,0,4986,128
1,s2_f4,0,4986,128
1,s3_f4,0,4986,128
1,s4_f4,0,4986,128
1,s1_h5,1,4986,128
1,s2_h5,1,4986,128
1,s3_h5,1,4986,128
1,s4_h5,1,4986,128
1,s1_f5,0,4986,128
1,s2_f5,0,4986,128
1,s3_f5,0,4986,128
1,s4_f5,0,4986,128
1,s1_h1,32,4986,128
1,s2_h1,33,4987,128
1,s3_h1,32,4987,128
1,s4_h1,32,4987,128
1,s1_f1,0,4987,128
1,s2_f1,0,4987,128
1,s3_f1,0,4987,128
1,s4_f1,0,4987,128
1,s1_h2,0,4987,128
1,s2_h2,0,4987,128
1,s3_h2,0,4987,128
1,s4_h2,0,4987,128
0,s1_f2,97,4987,128
1,s2_f2,0,4987,128
1,s3_f2,0,4987,128
1,s4_f2,0,4987,128
1,s1_h3,0,4987,128
1,s2_h3,0,4987,128
1,s3_h3,0,4987,128
1,s4_h3,0,4987,128
1,s1_f3,0,4987,128
1,s2_f3,0,4987,128
1,s3_f3,0,4987,128
1,s4_f3,0,4987,128
1,s1_h4,0,4987,128
1,s2_h4,0,4987,128
1,s3_h4,0,4987,128
1,s4_h4,0,4987,128
1,s1_f4,0,4987,128
1,s2_f4,0,4987,128
1,s3_f4,0,4987,128
1,s4_f4,0,4987,128
1,s1_h5,1,4987,128
1,s2_h5,1,4987,128
1,s3_h5,1,4987,128
1,s4_h5,1,4987,128
1,s1_f5,0,4987,128
1,s2_f5,0,4987,128
1,s3_f5,0,4987,128
1,s4_f5,0,4987,128
1,s1_h1,32,4987,128
1,s2_h1,33,4988,128
1,s3_h1,32,4988,128
1,s4_h1,32,4988,128
1,s1_f1,0,4988,128
1,s2_f1,0,4988,128
1,s3_f1,0,4988,128
1,s4_f1,0,4988,128
1,s1_h2,0,4988,128
1,s2_h2,0,4988,128
1,s3_h2,0,4988,128
1,s4_h2,0,4988,128
0,s1_f2,89,4988,128
1,s2_f2,0,4988,128
1,s3_f2,0,4988,128
1,s4_f2,0,4988,128
1,s1_h3,0,4988,128
1,s2_h3,0,4988,128
1,s3_h3,0,4988,128
1,s4_h3,0,4988,128
1,s1_f3,0,4988,128
1,s2_f3,0,4988,128
1,s3_f3,0,4988,128
1,s4_f3,0,4988,128
1,s1_h4,0,4988,128
1,s2_h4,0,4988,128
1,s3_h4,0,4988,128
1,s4_h4,0,4988,128
1,s1_f4,0,4988,128
1,s2_f4,0,4988,128
1,s3_f4,0,4988,128
1,s4_f4,0,4988,128
1,s1_h5,1,4988,128
1,s2_h5,1,4988,128
1,s3_h5,1,4988,128
1,s4_h5,1,4988,128
1,s1_f5,0,4988,128
1,s2_f5,0,4988,128
1,s3_f5,0,4988,128
1,s4_f5,0,4988,128
1,s1_h1,32,4988,128
1,s2_h1,33,4989,128
1,s3_h1,32,4989,128
1,s4_h1,32,4989,128
1,s1_f1,0,4989,128
1,s2_f1,0,4989,128
1,s3_f1,0,4989,128
1,s4_f1,0,4989,128
1,s1_h2,0,4989,128
1,s2_h2,0,4989,128
1,s3_h2,0,4989,128
1,s4_h2,0,4989,128
0,s1_f2,86,4989,128
1,s2_f2,0,4989,128
1,s3_f2,0,4989,128
1,s4_f2,0,4989,128
1,s1_h3,0,4989,128
1,s2_h3,0,4989,128
1,s3_h3,0,4989,128
1,s4_h3,0,4989,128
1,s1_f3,0,4989,128
1,s2_f3,0,4989,128
1,s3_f3,0,4989,128
1,s4_f3,0,4989,128
1,s1_h4,0,4989,128
1,s2_h4,0,4989,128
1,s3_h4,0,4989,128
1,s4_h4,0,4989,128
1,s1_f4,0,4989,128
1,s2_f4,0,4989,128
1,s3_f4,0,4989,128
1,s4_f4,0,4989,128
1,s1_h5,1,4989,128
1,s2_h5,1,4989,128
1,s3_h5,1,4989,128
1,s4_h5,1,4989,128
1,s1_f5,0,4989,128
1,s2_f5,0,4989,128
1,s3_f5,0,4989,128
1,s4_f5,0,4989,128
1,s1_h1,32,4989,128
1,s1_h1,32,4990,128
1,s2_h1,33,4990,128
1,s3_h1,32,4990,128
0,s4_h1,96,4990,128
1,s1_f1,0,4990,128
1,s2_f1,0,4990,128
1,s3_f1,0,4990,128
1,s4_f1,0,4990,128
0,s1_h2,80,4990,128
1,s2_h2,0,4990,128
1,s3_h2,0,4990,128
1,s4_h2,0,4990,128
1,s2_f2,0,4990,128
1,s3_f2,0,4990,128
1,s4_f2,0,4990,128
1,s2_h3,0,4990,128
1,s3_h3,0,4990,128
1,s4_h3,0,4990,128
1,s2_f3,0,4990,128
1,s3_f3,0,4990,128
1,s4_f3,0,4990,128
1,s1_h4,0,4990,128
1,s2_h4,0,4990,128
1,s3_h4,0,4990,128
1,s4_h4,0,4990,128
1,s2_f4,0,4990,128
1,s3_f4,0,4990,128
1,s4_f4,0,4990,128
1,s1_h5,1,4990,128
1,s2_h5,1,4990,128
1,s3_h5,1,4990,128
1,s4_h5,1,4990,128
1,s1_f5,0,4990,128
1,s2_f5,0,4990,128
1,s3_f5,0,4990,128
1,s4_f5,0,4990,128
1,s1_h1,32,4991,128
1,s2_h1,33,4991,128
1,s3_h1,32,4991,128
0,s4_h1,97,4991,128
1,s1_f1,0,4991,128
1,s2_f1,0,4991,128
1,s3_f1,0,4991,128
1,s4_f1,0,4991,128
0,s1_h2,84,4991,128
1,s2_h2,0,4991,128
1,s3_h2,0,4991,128
1,s4_h2,0,4991,128
1,s2_f2,0,4991,128
1,s3_f2,0,4991,128
1,s4_f2,0,4991,128
1,s2_h3,0,4991,128
1,s3_h3,0,4991,128
1,s4_h3,0,4991,128
1,s2_f3,0,4991,128
1,s3_f3,0,4991,128
1,s4_f3,0,4991,128
1,s1_h4,0,4991,128
1,s2_h4,0,4991,128
1,s3_h4,0,4991,128
1,s4_h4,0,4991,128
1,s2_f4,0,4991,128
1,s3_f4,0,4991,128
1,s4_f4,0,4991,128
1,s1_h5,1,4991,128
1,s2_h5,1,4991,128
1,s3_h5,1,4991,128
1,s4_h5,1,4991,128
1,s1_f5,0,4991,128
1,s2_f5,0,4991,128
1,s3_f5,0,4991,128
1,s4_f5,0,4991,128
1,s1_h1,32,4992,128
1,s2_h1,33,4992,128
1,s3_h1,32,4992,128
0,s4_h1,91,4992,128
1,s1_f1,0,4992,128
1,s2_f1,0,4992,128
1,s3_f1,0,4992,128
1,s4_f1,0,4992,128
0,s1_h2,90,4992,128
1,s2_h2,0,4992,128
1,s3_h2,0,4992,128
1,s4_h2,0,4992,128
1,s2_f2,0,4992,128
1,s3_f2,0,4992,128
1,s4_f2,0,4992,128
1,s2_h3,0,4992,128
1,s3_h3,0,4992,128
1,s4_h3,0,4992,128
1,s2_f3,0,4992,128
1,s3_f3,0,4992,128
1,s4_f3,0,4992,128
1,s1_h4,0,4992,128
1,s2_h4,0,4992,128
1,s3_h4,0,4992,128
1,s4_h4,0,4992,128
1,s2_f4,0,4992,128
1,s3_f4,0,4992,128
1,s4_f4,0,4992,128
1,s1_h5,1,4992,128
1,s2_h5,1,4992,128
1,s3_h5,1,4992,128
1,s4_h5,1,4992,128
1,s1_f5,0,4992,128
1,s2_f5,0,4992,128
1,s3_f5,0,4992,128
1,s4_f5,0,4992,128
1,s1_h1,32,4993,128
1,s2_h1,33,4993,128
1,s3_h1,32,4993,128
0,s4_h1,99,4993,128
1,s1_f1,0,4993,128
1,s2_f1,0,4993,128
1,s3_f1,0,4993,128
1,s4_f1,0,4993,128
0,s1_h2,96,4993,128
1,s2_h2,0,4993,128
1,s3_h2,0,4993,128
1,s4_h2,0,4993,128
1,s2_f2,0,4993,128
1,s3_f2,0,4993,128
1,s4_f2,0,4993,128
1,s2_h3,0,4993,128
1,s3_h3,0,4993,128
1,s4_h3,0,4993,128
1,s2_f3,0,4993,128
1,s3_f3,0,4993,128
1,s4_f3,0,4993,128
1,s1_h4,0,4993,128
1,s2_h4,0,4993,128
1,s3_h4,0,4993,128
1,s4_h4,0,4993,128
1,s2_f4,0,4993,128
1,s3_f4,0,4993,128
1,s4_f4,0,4993,128
1,s1_h5,1,4993,128
1,s2_h5,1,4993,128
1,s3_h5,1,4993,128
1,s4_h5,1,4993,128
1,s1_f5,0,4993,128
1,s2_f5,0,4993,128
1,s3_f5,0,4993,128
1,s4_f5,0,4993,128
1,s1_h1,32,4994,128
1,s2_h1,33,4994,128
1,s3_h1,32,4994,128
0,s4_h1,94,4994,128
1,s1_f1,0,4994,128
1,s2_f1,0,4994,128
1,s3_f1,0,4994,128
1,s4_f1,0,4994,128
0,s1_h2,94,4994,128
1,s2_h2,0,4994,128
1,s3_h2,0,4994,128
1,s4_h2,0,4994,128
1,s2_f2,0,4994,128
1,s3_f2,0,4994,128
1,s4_f2,0,4994,128
1,s2_h3,0,4994,128
1,s3_h3,0,4994,128
1,s4_h3,0,4994,128
1,s2_f3,0,4994,128
1,s3_f3,0,4994,128
1,s4_f3,0,4994,128
1,s1_h4,0,4994,128
1,s2_h4,0,4994,128
1,s3_h4,0,4994,128
1,s4_h4,0,4994,128
1,s2_f4,0,4994,128
1,s3_f4,0,4994,128
1,s4_f4,0,4994,128
1,s1_h5,1,4994,128
1,s2_h5,1,4994,128
1,s3_h5,1,4994,128
1,s4_h5,1,4994,128
1,s1_f5,0,4994,128
1,s2_f5,0,4994,128
1,s3_f5,0,4994,128
1,s4_f5,0,4994,128
1,s1_f4,0,4994,128
1,s1_h1,32,4995,128
1,s2_h1,33,4995,128
1,s3_h1,32,4995,128
0,s4_h1,82,4995,128
1,s1_f1,0,4995,128
1,s2_f1,0,4995,128
1,s3_f1,0,4995,128
1,s4_f1,0,4995,128
0,s1_h2,80,4995,128
1,s2_h2,0,4995,128
1,s3_h2,0,4995,128
1,s4_h2,0,4995,128
1,s2_f2,0,4995,128
1,s3_f2,0,4995,128
1,s4_f2,0,4995,128
1,s2_h3,0,4995,128
1,s3_h3,0,4995,128
1,s4_h3,0,4995,128
1,s2_f3,0,4995,128
1,s3_f3,0,4995,128
1,s4_f3,0,4995,128
1,s1_h4,0,4995,128
1,s2_h4,0,4995,128
1,s3_h4,0,4995,128
1,s4_h4,0,4995,128
1,s2_f4,0,4995,128
1,s3_f4,0,4995,128
1,s4_f4,0,4995,128
1,s1_h5,1,4995,128
1,s2_h5,1,4995,128
1,s3_h5,1,4995,128
1,s4_h5,1,4995,128
1,s1_f5,0,4995,128
1,s2_f5,0,4995,128
1,s3_f5,0,4995,128
1,s4_f5,0,4995,128
1,s1_f4,0,4995,128
1,s1_h1,32,4996,128
1,s2_h1,33,4996,128
1,s3_h1,32,4996,128
0,s4_h1,88,4996,128
1,s1_f1,0,4996,128
1,s2_f1,0,4996,128
1,s3_f1,0,4996,128
1,s4_f1,0,4996,128
0,s1_h2,94,4996,128
1,s2_h2,0,4996,128
1,s3_h2,0,4996,128
1,s4_h2,0,4996,128
1,s2_f2,0,4996,128
1,s3_f2,0,4996,128
1,s4_f2,0,4996,128
1,s2_h3,0,4996,128
1,s3_h3,0,4996,128
1,s4_h3,0,4996,128
1,s2_f3,0,4996,128
1,s3_f3,0,4996,128
1,s4_f3,0,4996,128
1,s1_h4,0,4996,128
1,s2_h4,0,4996,128
1,s3_h4,0,4996,128
1,s4_h4,0,4996,128
1,s2_f4,0,4996,128
1,s3_f4,0,4996,128
1,s4_f4,0,4996,128
1,s1_h5,1,4996,128
