NodeID,Timestamp,Value
s1_f5,420,1
s2_f5,420,1
s3_f5,420,1
s4_f5,420,1
s1_h1,560,2
s2_h1,560,3
s3_h1,560,2
s4_h1,560,2
s1_f1,560,1
s2_f1,560,1
s3_f1,560,1
s4_f1,560,1
s1_h2,560,1
s2_h2,560,1
s3_h2,560,1
s4_h2,560,1
s1_f2,560,1
s2_f2,560,1
s3_f2,560,1
s4_f2,560,1
s1_h3,560,1
s2_h3,560,1
s3_h3,560,1
s4_h3,560,1
s1_f3,560,1
s2_f3,560,1
s3_f3,560,1
s4_f3,560,1
s1_h4,560,1
s2_h4,560,1
s3_h4,560,1
s4_h4,560,1
s1_f4,560,1
s2_f4,560,1
s3_f4,560,1
s4_f4,560,1
s1_h5,560,1
s2_h5,560,1
s3_h5,560,1
s4_h5,560,1
s1_f5,560,1
s2_f5,560,1
s3_f5,560,1
s4_f5,560,1
s1_h1,700,3
s2_h1,700,4
s3_h1,700,3
s4_h1,700,3
s1_f1,700,1
s2_f1,700,1
s3_f1,700,1
s4_f1,700,1
s1_h2,700,1
s2_h2,700,1
s3_h2,700,1
s4_h2,700,1
s1_f2,700,1
s2_f2,700,1
s3_f2,700,1
s4_f2,700,1
s1_h3,700,1
s2_h3,700,1
s3_h3,700,1
s4_h3,700,1
s1_f3,700,1
s2_f3,700,1
s3_f3,700,1
s4_f3,700,1
s1_h4,700,1
s2_h4,700,1
s3_h4,700,1
s4_h4,700,1
s1_f4,700,1
s2_f4,700,1
s3_f4,700,1
s4_f4,700,1
s1_h5,700,2
s2_h5,700,2
s3_h5,700,2
s4_h5,700,2
s1_f5,700,1
s2_f5,700,1
s3_f5,700,1
s4_f5,700,1
s1_h1,840,4
s2_h1,840,5
s3_h1,840,4
s4_h1,840,4
s1_f1,840,1
s2_f1,840,1
s3_f1,840,1
s4_f1,840,1
s1_h2,840,1
s2_h2,840,1
s3_h2,840,1
s4_h2,840,1
s1_f2,840,1
s2_f2,840,1
s3_f2,840,1
s4_f2,840,1
s1_h3,840,1
s2_h3,840,1
s3_h3,840,1
s4_h3,840,1
s1_f3,840,1
s2_f3,840,1
s3_f3,840,1
s4_f3,840,1
s1_h4,840,1
s2_h4,840,1
s3_h4,840,1
s4_h4,840,1
s1_f4,840,1
s2_f4,840,1
s3_f4,840,1
s4_f4,840,1
s1_h5,840,1
s2_h5,840,1
s3_h5,840,1
s4_h5,840,1
s1_f5,840,1
s2_f5,840,1
s3_f5,840,1
s4_f5,840,1
s1_h1,980,4
s2_h1,980,5
s3_h1,980,4
s4_h1,980,4
s1_f1,980,1
s2_f1,980,1
s3_f1,980,1
s4_f1,980,1
s1_h2,980,1
s2_h2,980,1
s3_h2,980,1
s4_h2,980,1
s1_f2,980,1
s2_f2,980,1
s3_f2,980,1
s4_f2,980,1
s1_h3,980,1
s2_h3,980,1
s3_h3,980,1
s4_h3,980,1
s1_f3,980,1
s2_f3,980,1
s3_f3,980,1
s4_f3,980,1
s1_h4,980,1
s2_h4,980,1
s3_h4,980,1
s4_h4,980,1
s1_f4,980,1
s2_f4,980,1
s3_f4,980,1
s4_f4,980,1
s1_h5,980,1
s2_h5,980,1
s3_h5,980,1
s4_h5,980,1
s1_f5,980,1
s2_f5,980,1
s3_f5,980,1
s4_f5,980,1
s1_h1,1120,5
s2_h1,1120,6
s3_h1,1120,5
s4_h1,1120,5
s1_f1,1120,1
s2_f1,1120,1
s3_f1,1120,1
s4_f1,1120,1
s1_h2,1120,1
s2_h2,1120,1
s3_h2,1120,1
s4_h2,1120,1
s1_f2,1120,1
s2_f2,1120,1
s3_f2,1120,1
s4_f2,1120,1
s1_h3,1120,1
s2_h3,1120,1
s3_h3,1120,1
s4_h3,1120,1
s1_f3,1120,1
s2_f3,1120,1
s3_f3,1120,1
s4_f3,1120,1
s1_h4,1120,1
s2_h4,1120,1
s3_h4,1120,1
s4_h4,1120,1
s1_f4,1120,1
s2_f4,1120,1
s3_f4,1120,1
s4_f4,1120,1
s1_h5,1120,1
s2_h5,1120,1
s3_h5,1120,1
s4_h5,1120,1
s1_f5,1120,1
s2_f5,1120,1
s3_f5,1120,1
s4_f5,1120,1
s1_h1,1260,6
s2_h1,1260,7
s3_h1,1260,6
s4_h1,1260,6
s1_f1,1260,1
s2_f1,1260,1
s3_f1,1260,1
s4_f1,1260,1
s1_h2,1260,2
s2_h2,1260,2
s3_h2,1260,2
s4_h2,1260,2
s1_f2,1260,1
s2_f2,1260,1
s3_f2,1260,1
s4_f2,1260,1
s1_h3,1260,1
s2_h3,1260,1
s3_h3,1260,1
s4_h3,1260,1
s1_f3,1260,1
s2_f3,1260,1
s3_f3,1260,1
s4_f3,1260,1
s1_h4,1260,1
s2_h4,1260,1
s3_h4,1260,1
s4_h4,1260,1
s1_f4,1260,1
s2_f4,1260,1
s3_f4,1260,1
s4_f4,1260,1
s1_h5,1260,2
s2_h5,1260,2
s3_h5,1260,2
s4_h5,1260,2
s1_f5,1260,1
s2_f5,1260,1
s3_f5,1260,1
s4_f5,1260,1
s1_h1,1400,7
s2_h1,1400,8
s3_h1,1400,7
s4_h1,1400,7
s1_f1,1400,1
s2_f1,1400,1
s3_f1,1400,1
s4_f1,1400,1
s1_h2,1400,1
s2_h2,1400,1
s3_h2,1400,1
s4_h2,1400,1
s1_f2,1400,1
s2_f2,1400,1
s3_f2,1400,1
s4_f2,1400,1
s1_h3,1400,1
s2_h3,1400,1
s3_h3,1400,1
s4_h3,1400,1
s1_f3,1400,1
s2_f3,1400,1
s3_f3,1400,1
s4_f3,1400,1
s1_h4,1400,1
s2_h4,1400,1
s3_h4,1400,1
s4_h4,1400,1
s1_f4,1400,1
s2_f4,1400,1
s3_f4,1400,1
s4_f4,1400,1
s1_h5,1400,1
s2_h5,1400,1
s3_h5,1400,1
s4_h5,1400,1
s1_f5,1400,1
s2_f5,1400,1
s3_f5,1400,1
s4_f5,1400,1
s1_h1,1540,8
s2_h1,1540,9
s3_h1,1540,8
s4_h1,1540,8
s1_f1,1540,1
s2_f1,1540,1
s3_f1,1540,1
s4_f1,1540,1
s1_h2,1540,1
s2_h2,1540,1
s3_h2,1540,1
s4_h2,1540,1
s1_f2,1540,1
s2_f2,1540,1
s3_f2,1540,1
s4_f2,1540,1
s1_h3,1540,1
s2_h3,1540,1
s3_h3,1540,1
s4_h3,1540,1
s1_f3,1540,1
s2_f3,1540,1
s3_f3,1540,1
s4_f3,1540,1
s1_h4,1540,1
s2_h4,1540,1
s3_h4,1540,1
s4_h4,1540,1
s1_f4,1540,1
s2_f4,1540,1
s3_f4,1540,1
s4_f4,1540,1
s1_h5,1540,2
s2_h5,1540,2
s3_h5,1540,2
s4_h5,1540,2
s1_f5,1540,1
s2_f5,1540,1
s3_f5,1540,1
s4_f5,1540,1
s1_h1,1680,9
s2_h1,1680,10
s3_h1,1680,9
s4_h1,1680,9
s1_f1,1680,1
s2_f1,1680,1
s3_f1,1680,1
s4_f1,1680,1
s1_h2,1680,1
s2_h2,1680,1
s3_h2,1680,1
s4_h2,1680,1
s1_f2,1680,1
s2_f2,1680,1
s3_f2,1680,1
s4_f2,1680,1
s1_h3,1680,1
s2_h3,1680,1
s3_h3,1680,1
s4_h3,1680,1
s1_f3,1680,1
s2_f3,1680,1
s3_f3,1680,1
s4_f3,1680,1
s1_h4,1680,1
s2_h4,1680,1
s3_h4,1680,1
s4_h4,1680,1
s1_f4,1680,1
s2_f4,1680,1
s3_f4,1680,1
s4_f4,1680,1
s1_h5,1680,1
s2_h5,1680,1
s3_h5,1680,1
s4_h5,1680,1
s1_f5,1680,1
s2_f5,1680,1
s3_f5,1680,1
s4_f5,1680,1
s1_h1,1820,10
s2_h1,1820,11
s3_h1,1820,10
s4_h1,1820,10
s1_f1,1820,1
s2_f1,1820,1
s3_f1,1820,1
s4_f1,1820,1
s1_h2,1820,1
s2_h2,1820,1
s3_h2,1820,1
s4_h2,1820,1
s1_f2,1820,1
s2_f2,1820,1
s3_f2,1820,1
s4_f2,1820,1
s1_h3,1820,1
s2_h3,1820,1
s3_h3,1820,1
s4_h3,1820,1
s1_f3,1820,1
s2_f3,1820,1
s3_f3,1820,1
s4_f3,1820,1
s1_h4,1820,1
s2_h4,1820,1
s3_h4,1820,1
s4_h4,1820,1
s1_f4,1820,1
s2_f4,1820,1
s3_f4,1820,1
s4_f4,1820,1
s1_h5,1820,1
s2_h5,1820,1
s3_h5,1820,1
s4_h5,1820,1
s1_f5,1820,1
s2_f5,1820,1
s3_f5,1820,1
s4_f5,1820,1
s1_h1,1960,11
s2_h1,1960,12
s3_h1,1960,11
s4_h1,1960,11
s1_f1,1960,1
s2_f1,1960,1
s3_f1,1960,1
s4_f1,1960,1
s1_h2,1960,1
s2_h2,1960,1
s3_h2,1960,1
s4_h2,1960,1
s1_f2,1960,1
s2_f2,1960,1
s3_f2,1960,1
s4_f2,1960,1
s1_h3,1960,1
s2_h3,1960,1
s3_h3,1960,1
s4_h3,1960,1
s1_f3,1960,1
s2_f3,1960,1
s3_f3,1960,1
s4_f3,1960,1
s1_h4,1960,1
s2_h4,1960,1
s3_h4,1960,1
s4_h4,1960,1
s1_f4,1960,1
s2_f4,1960,1
s3_f4,1960,1
s4_f4,1960,1
s1_h5,1960,1
s2_h5,1960,1
s3_h5,1960,1
s4_h5,1960,1
s1_f5,1960,1
s2_f5,1960,1
s3_f5,1960,1
s4_f5,1960,1
s1_h1,2100,12
s2_h1,2100,13
s3_h1,2100,12
s4_h1,2100,12
s1_f1,2100,1
s2_f1,2100,1
s3_f1,2100,1
s4_f1,2100,1
s1_h2,2100,1
s2_h2,2100,1
s3_h2,2100,1
s4_h2,2100,1
s1_f2,2100,1
s2_f2,2100,1
s3_f2,2100,1
s4_f2,2100,1
s1_h3,2100,1
s2_h3,2100,1
s3_h3,2100,1
s4_h3,2100,1
s1_f3,2100,1
s2_f3,2100,1
s3_f3,2100,1
s4_f3,2100,1
s1_h4,2100,1
s2_h4,2100,1
s3_h4,2100,1
s4_h4,2100,1
s1_f4,2100,1
s2_f4,2100,1
s3_f4,2100,1
s4_f4,2100,1
s1_h5,2100,1
s2_h5,2100,1
s3_h5,2100,1
s4_h5,2100,1
s1_f5,2100,1
s2_f5,2100,1
s3_f5,2100,1
s4_f5,2100,1
s1_h1,2240,13
s2_h1,2240,14
s3_h1,2240,13
s4_h1,2240,13
s1_f1,2240,1
s2_f1,2240,1
s3_f1,2240,1
s4_f1,2240,1
s1_h2,2240,1
s2_h2,2240,1
s3_h2,2240,1
s4_h2,2240,1
s1_f2,2240,1
s2_f2,2240,1
s3_f2,2240,1
s4_f2,2240,1
s1_h3,2240,2
s2_h3,2240,2
s3_h3,2240,2
s4_h3,2240,2
s1_f3,2240,1
s2_f3,2240,1
s3_f3,2240,1
s4_f3,2240,1
s1_h4,2240,1
s2_h4,2240,1
s3_h4,2240,1
s4_h4,2240,1
s1_f4,2240,1
s2_f4,2240,1
s3_f4,2240,1
s4_f4,2240,1
s1_h5,2240,2
s2_h5,2240,2
s3_h5,2240,2
s4_h5,2240,2
s1_f5,2240,1
s2_f5,2240,1
s3_f5,2240,1
s4_f5,2240,1
s1_h1,2380,14
s2_h1,2380,15
s3_h1,2380,14
s4_h1,2380,14
s1_f1,2380,1
s2_f1,2380,1
s3_f1,2380,1
s4_f1,2380,1
s1_h2,2380,1
s2_h2,2380,1
s3_h2,2380,1
s4_h2,2380,1
s1_f2,2380,1
s2_f2,2380,1
s3_f2,2380,1
s4_f2,2380,1
s1_h3,2380,1
s2_h3,2380,1
s3_h3,2380,1
s4_h3,2380,1
s1_f3,2380,1
s2_f3,2380,1
s3_f3,2380,1
s4_f3,2380,1
s1_h4,2380,1
s2_h4,2380,1
s3_h4,2380,1
s4_h4,2380,1
s1_f4,2380,1
s2_f4,2380,1
s3_f4,2380,1
s4_f4,2380,1
s1_h5,2380,1
s2_h5,2380,1
s3_h5,2380,1
s4_h5,2380,1
s1_f5,2380,1
s2_f5,2380,1
s3_f5,2380,1
s4_f5,2380,1
s1_h1,2520,15
s2_h1,2520,16
s3_h1,2520,15
s4_h1,2520,15
s1_f1,2520,1
s2_f1,2520,1
s3_f1,2520,1
s4_f1,2520,1
s1_h2,2520,1
s2_h2,2520,1
s3_h2,2520,1
s4_h2,2520,1
s1_f2,2520,1
s2_f2,2520,1
s3_f2,2520,1
s4_f2,2520,1
s1_h3,2520,1
s2_h3,2520,1
s3_h3,2520,1
s4_h3,2520,1
s1_f3,2520,1
s2_f3,2520,1
s3_f3,2520,1
s4_f3,2520,1
s1_h4,2520,1
s2_h4,2520,1
s3_h4,2520,1
s4_h4,2520,1
s1_f4,2520,1
s2_f4,2520,1
s3_f4,2520,1
s4_f4,2520,1
s1_h5,2520,1
s2_h5,2520,1
s3_h5,2520,1
s4_h5,2520,1
s1_f5,2520,1
s2_f5,2520,1
s3_f5,2520,1
s4_f5,2520,1
s1_h1,2660,16
s2_h1,2660,17
s3_h1,2660,16
s4_h1,2660,16
s1_f1,2660,1
s2_f1,2660,1
s3_f1,2660,1
s4_f1,2660,1
s1_h2,2660,1
s2_h2,2660,1
s3_h2,2660,1
s4_h2,2660,1
s1_f2,2660,1
s2_f2,2660,1
s3_f2,2660,1
s4_f2,2660,1
s1_h3,2660,1
s2_h3,2660,1
s3_h3,2660,1
s4_h3,2660,1
s1_f3,2660,1
s2_f3,2660,1
s3_f3,2660,1
s4_f3,2660,1
s1_h4,2660,1
s2_h4,2660,1
s3_h4,2660,1
s4_h4,2660,1
s1_f4,2660,1
s2_f4,2660,1
s3_f4,2660,1
s4_f4,2660,1
s1_h5,2660,1
s2_h5,2660,1
s3_h5,2660,1
s4_h5,2660,1
s1_f5,2660,1
s2_f5,2660,1
s3_f5,2660,1
s4_f5,2660,1
s1_h1,2800,17
s2_h1,2800,18
s3_h1,2800,17
s4_h1,2800,17
s1_f1,2800,1
s2_f1,2800,1
s3_f1,2800,1
s4_f1,2800,1
s1_h2,2800,1
s2_h2,2800,1
s3_h2,2800,1
s4_h2,2800,1
s1_f2,2800,1
s2_f2,2800,1
s3_f2,2800,1
s4_f2,2800,1
s1_h3,2800,1
s2_h3,2800,1
s3_h3,2800,1
s4_h3,2800,1
s1_f3,2800,1
s2_f3,2800,1
s3_f3,2800,1
s4_f3,2800,1
s1_h4,2800,1
s2_h4,2800,1
s3_h4,2800,1
s4_h4,2800,1
s1_f4,2800,1
s2_f4,2800,1
s3_f4,2800,1
s4_f4,2800,1
s1_h5,2800,1
s2_h5,2800,1
s3_h5,2800,1
s4_h5,2800,1
s1_f5,2800,1
s2_f5,2800,1
s3_f5,2800,1
s4_f5,2800,1
s1_h1,2940,18
s2_h1,2940,19
s3_h1,2940,18
s4_h1,2940,18
s1_f1,2940,1
s2_f1,2940,1
s3_f1,2940,1
s4_f1,2940,1
s1_h2,2940,1
s2_h2,2940,1
s3_h2,2940,1
s4_h2,2940,1
s1_f2,2940,1
s2_f2,2940,1
s3_f2,2940,1
s4_f2,2940,1
s1_h3,2940,1
s2_h3,2940,1
s3_h3,2940,1
s4_h3,2940,1
s1_f3,2940,1
s2_f3,2940,1
s3_f3,2940,1
s4_f3,2940,1
s1_h4,2940,1
s2_h4,2940,1
s3_h4,2940,1
s4_h4,2940,1
s1_f4,2940,1
s2_f4,2940,1
s3_f4,2940,1
s4_f4,2940,1
s1_h5,2940,1
s2_h5,2940,1
s3_h5,2940,1
s4_h5,2940,1
s1_f5,2940,1
s2_f5,2940,1
s3_f5,2940,1
s4_f5,2940,1
s1_h1,3080,19
s2_h1,3080,20
s3_h1,3080,19
s4_h1,3080,19
s1_f1,3080,1
s2_f1,3080,1
s3_f1,3080,1
s4_f1,3080,1
s1_h2,3080,1
s2_h2,3080,1
s3_h2,3080,1
s4_h2,3080,1
s1_f2,3080,1
s2_f2,3080,1
s3_f2,3080,1
s4_f2,3080,1
s1_h3,3080,1
s2_h3,3080,1
s3_h3,3080,1
s4_h3,3080,1
s1_f3,3080,1
s2_f3,3080,1
s3_f3,3080,1
s4_f3,3080,1
s1_h4,3080,1
s2_h4,3080,1
s3_h4,3080,1
s4_h4,3080,1
s1_f4,3080,1
s2_f4,3080,1
s3_f4,3080,1
s4_f4,3080,1
s1_h5,3080,1
s2_h5,3080,1
s3_h5,3080,1
s4_h5,3080,1
s1_f5,3080,1
s2_f5,3080,1
s3_f5,3080,1
s4_f5,3080,1
s1_h1,3220,20
s2_h1,3220,21
s3_h1,3220,20
s4_h1,3220,20
s1_f1,3220,1
s2_f1,3220,1
s3_f1,3220,1
s4_f1,3220,1
s1_h2,3220,1
s2_h2,3220,1
s3_h2,3220,1
s4_h2,3220,1
s1_f2,3220,1
s2_f2,3220,1
s3_f2,3220,1
s4_f2,3220,1
s1_h3,3220,1
s2_h3,3220,1
s3_h3,3220,1
s4_h3,3220,1
s1_f3,3220,1
s2_f3,3220,1
s3_f3,3220,1
s4_f3,3220,1
s1_h4,3220,1
s2_h4,3220,1
s3_h4,3220,1
s4_h4,3220,1
s1_f4,3220,1
s2_f4,3220,1
s3_f4,3220,1
s4_f4,3220,1
s1_h5,3220,1
s2_h5,3220,1
s3_h5,3220,1
s4_h5,3220,1
s1_f5,3220,1
s2_f5,3220,1
s3_f5,3220,1
s4_f5,3220,1
s1_h1,3360,21
s2_h1,3360,22
s3_h1,3360,21
s4_h1,3360,21
s1_f1,3360,1
s2_f1,3360,1
s3_f1,3360,1
s4_f1,3360,1
s1_h2,3360,1
s2_h2,3360,1
s3_h2,3360,1
s4_h2,3360,1
s1_f2,3360,1
s2_f2,3360,1
s3_f2,3360,1
s4_f2,3360,1
s1_h3,3360,1
s2_h3,3360,1
s3_h3,3360,1
s4_h3,3360,1
s1_f3,3360,1
s2_f3,3360,1
s3_f3,3360,1
s4_f3,3360,1
s1_h4,3360,1
s2_h4,3360,1
s3_h4,3360,1
s4_h4,3360,1
s1_f4,3360,1
s2_f4,3360,1
s3_f4,3360,1
s4_f4,3360,1
s1_h5,3360,2
s2_h5,3360,2
s3_h5,3360,2
s4_h5,3360,2
s1_f5,3360,1
s2_f5,3360,1
s3_f5,3360,1
s4_f5,3360,1
s1_h1,3500,22
s2_h1,3500,23
s3_h1,3500,22
s4_h1,3500,22
s1_f1,3500,1
s2_f1,3500,1
s3_f1,3500,1
s4_f1,3500,1
s1_h2,3500,1
s2_h2,3500,1
s3_h2,3500,1
s4_h2,3500,1
s1_f2,3500,1
s2_f2,3500,1
s3_f2,3500,1
s4_f2,3500,1
s1_h3,3500,1
s2_h3,3500,1
s3_h3,3500,1
s4_h3,3500,1
s1_f3,3500,1
s2_f3,3500,1
s3_f3,3500,1
s4_f3,3500,1
s1_h4,3500,1
s2_h4,3500,1
s3_h4,3500,1
s4_h4,3500,1
s1_f4,3500,1
s2_f4,3500,1
s3_f4,3500,1
s4_f4,3500,1
s1_h5,3500,1
s2_h5,3500,1
s3_h5,3500,1
s4_h5,3500,1
s1_f5,3500,1
s2_f5,3500,1
s3_f5,3500,1
s4_f5,3500,1
s1_h1,3640,23
s2_h1,3640,24
s3_h1,3640,23
s4_h1,3640,23
s1_f1,3640,1
s2_f1,3640,1
s3_f1,3640,1
s4_f1,3640,1
s1_h2,3640,1
s2_h2,3640,1
s3_h2,3640,1
s4_h2,3640,1
s1_f2,3640,1
s2_f2,3640,1
s3_f2,3640,1
s4_f2,3640,1
s1_h3,3640,1
s2_h3,3640,1
s3_h3,3640,1
s4_h3,3640,1
s1_f3,3640,1
s2_f3,3640,1
s3_f3,3640,1
s4_f3,3640,1
s1_h4,3640,1
s2_h4,3640,1
s3_h4,3640,1
s4_h4,3640,1
s1_f4,3640,1
s2_f4,3640,1
s3_f4,3640,1
s4_f4,3640,1
s1_h5,3640,1
s2_h5,3640,1
s3_h5,3640,1
s4_h5,3640,1
s1_f5,3640,1
s2_f5,3640,1
s3_f5,3640,1
s4_f5,3640,1
s1_h1,3780,24
s2_h1,3780,25
s3_h1,3780,24
s4_h1,3780,24
s1_f1,3780,1
s2_f1,3780,1
s3_f1,3780,1
s4_f1,3780,1
s1_h2,3780,1
s2_h2,3780,1
s3_h2,3780,1
s4_h2,3780,1
s1_f2,3780,1
s2_f2,3780,1
s3_f2,3780,1
s4_f2,3780,1
s1_h3,3780,1
s2_h3,3780,1
s3_h3,3780,1
s4_h3,3780,1
s1_f3,3780,1
s2_f3,3780,1
s3_f3,3780,1
s4_f3,3780,1
s1_h4,3780,1
s2_h4,3780,1
s3_h4,3780,1
s4_h4,3780,1
s1_f4,3780,1
s2_f4,3780,1
s3_f4,3780,1
s4_f4,3780,1
s1_h5,3780,2
s2_h5,3780,2
s3_h5,3780,2
s4_h5,3780,2
s1_f5,3780,1
s2_f5,3780,1
s3_f5,3780,1
s4_f5,3780,1
s1_h1,3920,25
s2_h1,3920,26
s3_h1,3920,25
s4_h1,3920,25
s1_f1,3920,1
s2_f1,3920,1
s3_f1,3920,1
s4_f1,3920,1
s1_h2,3920,1
s2_h2,3920,1
s3_h2,3920,1
s4_h2,3920,1
s1_f2,3920,1
s2_f2,3920,1
s3_f2,3920,1
s4_f2,3920,1
s1_h3,3920,1
s2_h3,3920,1
s3_h3,3920,1
s4_h3,3920,1
s1_f3,3920,1
s2_f3,3920,1
s3_f3,3920,1
s4_f3,3920,1
s1_h4,3920,1
s2_h4,3920,1
s3_h4,3920,1
s4_h4,3920,1
s1_f4,3920,1
s2_f4,3920,1
s3_f4,3920,1
s4_f4,3920,1
s1_h5,3920,1
s2_h5,3920,1
s3_h5,3920,1
s4_h5,3920,1
s1_f5,3920,1
s2_f5,3920,1
s3_f5,3920,1
s4_f5,3920,1
s1_h1,4060,26
s2_h1,4060,27
s3_h1,4060,26
s4_h1,4060,26
s1_f1,4060,1
s2_f1,4060,1
s3_f1,4060,1
s4_f1,4060,1
s1_h2,4060,1
s2_h2,4060,1
s3_h2,4060,1
s4_h2,4060,1
s1_f2,4060,1
s2_f2,4060,1
s3_f2,4060,1
s4_f2,4060,1
s1_h3,4060,1
s2_h3,4060,1
s3_h3,4060,1
s4_h3,4060,1
s1_f3,4060,1
s2_f3,4060,1
s3_f3,4060,1
s4_f3,4060,1
s1_h4,4060,1
s2_h4,4060,1
s3_h4,4060,1
s4_h4,4060,1
s1_f4,4060,1
s2_f4,4060,1
s3_f4,4060,1
s4_f4,4060,1
s1_h5,4060,2
s2_h5,4060,2
s3_h5,4060,2
s4_h5,4060,2
s1_f5,4060,1
s2_f5,4060,1
s3_f5,4060,1
s4_f5,4060,1
s1_h1,4200,27
s2_h1,4200,28
s3_h1,4200,27
s4_h1,4200,27
s1_f1,4200,1
s2_f1,4200,1
s3_f1,4200,1
s4_f1,4200,1
s1_h2,4200,2
s2_h2,4200,2
s3_h2,4200,2
s4_h2,4200,2
s1_f2,4200,1
s2_f2,4200,1
s3_f2,4200,1
s4_f2,4200,1
s1_h3,4200,1
s2_h3,4200,1
s3_h3,4200,1
s4_h3,4200,1
s1_f3,4200,1
s2_f3,4200,1
s3_f3,4200,1
s4_f3,4200,1
s1_h4,4200,1
s2_h4,4200,1
s3_h4,4200,1
s4_h4,4200,1
s1_f4,4200,1
s2_f4,4200,1
s3_f4,4200,1
s4_f4,4200,1
s1_h5,4200,1
s2_h5,4200,1
s3_h5,4200,1
s4_h5,4200,1
s1_f5,4200,1
s2_f5,4200,1
s3_f5,4200,1
s4_f5,4200,1
s1_h1,4340,28
s2_h1,4340,29
s3_h1,4340,28
s4_h1,4340,28
s1_f1,4340,1
s2_f1,4340,1
s3_f1,4340,1
s4_f1,4340,1
s1_h2,4340,1
s2_h2,4340,1
s3_h2,4340,1
s4_h2,4340,1
s1_f2,4340,1
s2_f2,4340,1
s3_f2,4340,1
s4_f2,4340,1
s1_h3,4340,1
s2_h3,4340,1
s3_h3,4340,1
s4_h3,4340,1
s1_f3,4340,1
s2_f3,4340,1
s3_f3,4340,1
s4_f3,4340,1
s1_h4,4340,1
s2_h4,4340,1
s3_h4,4340,1
s4_h4,4340,1
s1_f4,4340,1
s2_f4,4340,1
s3_f4,4340,1
s4_f4,4340,1
s1_h5,4340,1
s2_h5,4340,1
s3_h5,4340,1
s4_h5,4340,1
s1_f5,4340,1
s2_f5,4340,1
s3_f5,4340,1
s4_f5,4340,1
s1_h1,4480,29
s2_h1,4480,30
s3_h1,4480,29
s4_h1,4480,29
s1_f1,4480,1
s2_f1,4480,1
s3_f1,4480,1
s4_f1,4480,1
s1_h2,4480,1
s2_h2,4480,1
s3_h2,4480,1
s4_h2,4480,1
s1_f2,4480,1
s2_f2,4480,1
s3_f2,4480,1
s4_f2,4480,1
s1_h3,4480,1
s2_h3,4480,1
s3_h3,4480,1
s4_h3,4480,1
s1_f3,4480,1
s2_f3,4480,1
s3_f3,4480,1
s4_f3,4480,1
s1_h4,4480,1
s2_h4,4480,1
s3_h4,4480,1
s4_h4,4480,1
s1_f4,4480,1
s2_f4,4480,1
s3_f4,4480,1
s4_f4,4480,1
s1_h5,4480,1
s2_h5,4480,1
s3_h5,4480,1
s4_h5,4480,1
s1_f5,4480,1
s2_f5,4480,1
s3_f5,4480,1
s4_f5,4480,1
s1_h1,4620,30
s2_h1,4620,31
s3_h1,4620,30
s4_h1,4620,30
s1_f1,4620,1
s2_f1,4620,1
s3_f1,4620,1
s4_f1,4620,1
s1_h2,4620,1
s2_h2,4620,1
s3_h2,4620,1
s4_h2,4620,1
s1_f2,4620,1
s2_f2,4620,1
s3_f2,4620,1
s4_f2,4620,1
s1_h3,4620,1
s2_h3,4620,1
s3_h3,4620,1
s4_h3,4620,1
s1_f3,4620,1
s2_f3,4620,1
s3_f3,4620,1
s4_f3,4620,1
s1_h4,4620,2
s2_h4,4620,2
s3_h4,4620,2
s4_h4,4620,2
s1_f4,4620,1
s2_f4,4620,1
s3_f4,4620,1
s4_f4,4620,1
s1_h5,4620,2
s2_h5,4620,2
s3_h5,4620,2
s4_h5,4620,2
s1_f5,4620,1
s2_f5,4620,1
s3_f5,4620,1
s4_f5,4620,1
s1_h1,4760,31
s2_h1,4760,32
s3_h1,4760,31
s4_h1,4760,31
s1_f1,4760,1
s2_f1,4760,1
s3_f1,4760,1
s4_f1,4760,1
s1_h2,4760,1
s2_h2,4760,1
s3_h2,4760,1
s4_h2,4760,1
s1_f2,4760,1
s2_f2,4760,1
s3_f2,4760,1
s4_f2,4760,1
s1_h3,4760,1
s2_h3,4760,1
s3_h3,4760,1
s4_h3,4760,1
s1_f3,4760,1
s2_f3,4760,1
s3_f3,4760,1
s4_f3,4760,1
s1_h4,4760,1
s2_h4,4760,1
s3_h4,4760,1
s4_h4,4760,1
s1_f4,4760,1
s2_f4,4760,1
s3_f4,4760,1
s4_f4,4760,1
s1_h5,4760,3
s2_h5,4760,3
s3_h5,4760,3
s4_h5,4760,3
s1_f5,4760,1
s2_f5,4760,1
s3_f5,4760,1
s4_f5,4760,1
s1_h1,4900,32
s2_h1,4900,33
s3_h1,4900,32
s4_h1,4900,32
s1_f1,4900,1
s2_f1,4900,1
s3_f1,4900,1
s4_f1,4900,1
s1_h2,4900,1
s2_h2,4900,1
s3_h2,4900,1
s4_h2,4900,1
s1_f2,4900,1
s2_f2,4900,1
s3_f2,4900,1
s4_f2,4900,1
s1_h3,4900,2
s2_h3,4900,2
s3_h3,4900,2
s4_h3,4900,2
s1_f3,4900,1
s2_f3,4900,1
s3_f3,4900,1
s4_f3,4900,1
s1_h4,4900,1
s2_h4,4900,1
s3_h4,4900,1
s4_h4,4900,1
s1_f4,4900,1
s2_f4,4900,1
s3_f4,4900,1
s4_f4,4900,1
s1_h5,4900,1
s2_h5,4900,1
s3_h5,4900,1
s4_h5,4900,1
s1_f5,4900,1
s2_f5,4900,1
s3_f5,4900,1
s4_f5,4900,1
s1_h1,5040,33
s2_h1,5040,34
