Label,NodeID,knowledge,experiance,periode
1,s4_h5,0.998624,0.709041,2
1,s1_f5,0.997935,0.708752,2
1,s2_f5,0.999312,0.709329,2
1,s3_f5,0.996559,0.708175,2
1,s4_f5,0.997935,0.708752,2
1,s1_f1,0.999725,0.831356,3
0.6,s1_f2,0.505097,0.830748,3
0,s1_h1,0.261524,0.830748,3
1,s1_h2,0.999312,0.831068,3
1,s2_f1,0.999725,0.831356,3
1,s2_f2,0.995412,0.8271,3
1,s2_h1,0.995412,0.826492,3
1,s2_h2,0.996559,0.829244,3
0.2,s3_f1,0.481721,0.831356,3
1,s3_f2,0.99633,0.83014,3
1,s3_h1,0.999082,0.83014,3
1,s3_h2,0.997935,0.829821,3
1,s4_f1,0.999449,0.829532,3
1,s4_f2,0.999082,0.830748,3
1,s4_h1,0.99633,0.830748,3
1,s4_h2,0.997935,0.654627,3
1,s1_f3,1,0.831356,3
1,s1_h3,0.999082,0.830748,3
1,s1_h4,0.996559,0.829076,3
1,s2_f3,1,0.831356,3
1,s2_h3,0.999082,0.830748,3
1,s2_h4,0.997935,0.829988,3
1,s3_f3,0.994494,0.827708,3
1,s3_h3,0.998165,0.83014,3
1,s3_h4,0.999312,0.8309,3
1,s4_f3,1,0.831356,3
1,s4_h3,0.993577,0.8271,3
1,s4_h4,0.997935,0.829988,3
1,s1_f4,0.998624,0.830556,3
1,s1_h5,0.995871,0.82862,3
1,s2_f4,0.998624,0.830333,3
1,s2_h5,0.998624,0.830444,3
1,s3_f4,0.998624,0.650977,3
1,s3_h5,0.995871,0.82862,3
1,s4_f4,0.998624,0.830556,3
1,s4_h5,0.998624,0.830444,3
1,s1_f5,0.997935,0.829988,3
1,s2_f5,0.999312,0.8309,3
1,s3_f5,0.996559,0.829076,3
1,s4_f5,0.997935,0.829988,3
1,s1_f1,1,0.901942,4
1,s1_f2,0.999082,0.694224,4
0,s1_h1,0,0.592109,4
1,s1_h2,0.999312,0.901602,4
1,s2_f1,1,0.901942,4
1,s2_f2,0.993577,0.897662,4
1,s2_h1,0.995412,0.897309,4
1,s2_h2,0.996559,0.899388,4
1,s3_f1,1,0.684777,4
1,s3_f2,0.998165,0.899813,4
1,s3_h1,0.999082,0.900967,4
1,s3_h2,0.997935,0.9003,4
1,s4_f1,1,0.900768,4
1,s4_f2,0.999082,0.90132,4
1,s4_h1,0.99633,0.900166,4
1,s4_h2,0.997935,0.798554,4
1,s1_f3,1,0.902058,4
1,s1_h3,0.999082,0.90132,4
1,s1_h4,0.996559,0.899291,4
1,s2_f3,1,0.902058,4
1,s2_h3,0.999082,0.90132,4
1,s2_h4,0.997935,0.900398,4
1,s3_f3,0.994494,0.897631,4
1,s3_h3,0.998165,0.900582,4
1,s3_h4,0.999312,0.901504,4
1,s4_f3,1,0.902058,4
1,s4_h3,0.993577,0.896893,4
1,s4_h4,0.997935,0.900398,4
1,s1_f4,0.998624,0.901016,4
1,s1_h5,0.995871,0.898738,4
1,s2_f4,0.998624,0.900886,4
1,s2_h5,0.998624,0.900951,4
1,s3_f4,0.998624,0.796723,4
1,s3_h5,0.995871,0.898738,4
1,s4_f4,0.998624,0.901016,4
1,s4_h5,0.998624,0.900951,4
1,s1_f5,0.997247,0.900398,4
1,s2_f5,1,0.901504,4
1,s3_f5,0.997247,0.899291,4
0,s4_f5,0.261524,0.900398,4
1,s1_f1,1,0.943052,5
1,s1_f2,0.999082,0.822031,5
1,s1_h1,0.999082,0.343876,5
1,s1_h2,0.999312,0.942565,5
1,s2_f1,1,0.943052,5
1,s2_f2,0.993577,0.937873,5
1,s2_h1,0.992659,0.938437,5
1,s2_h2,0.996559,0.940126,5
1,s3_f1,1,0.81693,5
1,s3_f2,0.998165,0.941045,5
1,s3_h1,0.998165,0.9421,5
1,s3_h2,0.997935,0.941232,5
1,s4_f1,1,0.942369,5
1,s4_f2,0.999082,0.942306,5
1,s4_h1,0.999082,0.940481,5
1,s4_h2,0.997935,0.882142,5
1,s1_f3,1,0.943119,5
0,s1_h3,0.0774968,0.942306,5
1,s1_h4,0.996559,0.940069,5
1,s2_f3,1,0.943119,5
1,s2_h3,0.999082,0.942306,5
1,s2_h4,0.997935,0.941289,5
1,s3_f3,0.994494,0.93824,5
1,s3_h3,0.99633,0.941492,5
1,s3_h4,0.999312,0.942509,5
1,s4_f3,1,0.943119,5
1,s4_h3,0.995412,0.937426,5
1,s4_h4,0.997935,0.941289,5
1,s1_f4,0.998624,0.941937,5
1,s1_h5,0.995871,0.939459,5
1,s2_f4,0.998624,0.941861,5
1,s2_h5,0.998624,0.941899,5
1,s3_f4,0.998624,0.881367,5
1,s3_h5,0.995871,0.939459,5
1,s4_f4,0.998624,0.941937,5
1,s4_h5,0.998624,0.941899,5
1,s1_f5,0.997935,0.941,5
1,s2_f5,0.999312,0.942797,5
1,s3_f5,0.996559,0.940358,5
1,s4_f5,0.997935,0.632559,5
1,s1_f1,1,0.966926,6
0,s1_f2,0.261524,0.896258,6
1,s1_h1,0.999082,0.618562,6
1,s1_h2,0.999312,0.966355,6
1,s2_f1,1,0.966926,6
1,s2_f2,0.995412,0.961226,6
1,s2_h1,0.992659,0.961169,6
1,s2_h2,0.996559,0.963785,6
1,s3_f1,1,0.893679,6
1,s3_f2,0.99633,0.964992,6
1,s3_h1,0.998165,0.965605,6
1,s3_h2,0.997935,0.965004,6
1,s4_f1,1,0.96653,6
1,s4_f2,0.999082,0.966108,6
1,s4_h1,0.999082,0.965049,6
1,s4_h2,0.997935,0.930687,6
1,s1_f3,1,0.966965,6
1,s1_h3,0.999082,0.579747,6
1,s1_h4,0.996559,0.963752,6
1,s2_f3,1,0.966965,6
1,s2_h3,0.999082,0.966108,6
1,s2_h4,0.997935,0.965037,6
1,s3_f3,0.994494,0.961824,6
1,s3_h3,0.998165,0.964482,6
1,s3_h4,0.999312,0.966323,6
1,s4_f3,1,0.966965,6
1,s4_h3,0.993577,0.961736,6
1,s4_h4,0.997935,0.965037,6
1,s1_f4,0.998624,0.965702,6
1,s1_h5,0.995871,0.963109,6
1,s2_f4,0.998624,0.965658,6
1,s2_h5,0.998624,0.96568,6
1,s3_f4,0.998624,0.930525,6
1,s3_h5,0.995871,0.963109,6
1,s4_f4,0.998624,0.965702,6
1,s4_h5,0.998624,0.96568,6
1,s1_f5,0.997935,0.96487,6
1,s2_f5,0.999312,0.96649,6
1,s3_f5,0.996559,0.963919,6
1,s4_f5,0.997935,0.785738,6
1,s1_f1,1,0.980792,7
1,s1_f2,0.999082,0.630155,7
1,s1_h1,1,0.77809,7
1,s1_h2,0.999312,0.980172,7
1,s2_f1,1,0.980792,7
1,s2_f2,0.993577,0.975558,7
1,s2_h1,0.991742,0.974371,7
1,s2_h2,0.996559,0.977525,7
1,s3_f1,1,0.938253,7
1,s3_f2,0.998165,0.97813,7
0,s3_h1,0,0.979255,7
1,s3_h2,0.997935,0.97881,7
1,s4_f1,1,0.980562,7
1,s4_f2,0.999082,0.979932,7
1,s4_h1,1,0.979317,7
1,s4_h2,0.997935,0.95888,7
1,s1_f3,1,0.980815,7
0.6,s1_h3,0.701554,0.755547,7
1,s1_h4,0.996559,0.977506,7
1,s2_f3,1,0.980815,7
1,s2_h3,0.999082,0.979932,7
1,s2_h4,0.997935,0.978829,7
1,s3_f3,0.994494,0.97552,7
1,s3_h3,0.998165,0.978603,7
1,s3_h4,0.999312,0.980153,7
1,s4_f3,1,0.980815,7
1,s4_h3,0.993577,0.975085,7
1,s4_h4,0.997935,0.978829,7
0,s1_f4,0,0.979504,7
1,s1_h5,0.995871,0.976844,7
1,s2_f4,1,0.979478,7
1,s2_h5,0.998624,0.979491,7
1,s3_f4,1,0.959074,7
1,s3_h5,0.995871,0.976844,7
1,s4_f4,0.997247,0.979504,7
1,s4_h5,0.998624,0.979491,7
1,s1_f5,0.997935,0.978732,7
1,s2_f5,0.999312,0.98025,7
1,s3_f5,0.996559,0.977603,7
1,s4_f5,0.997935,0.874699,7
0,s1_f1,0,0.988845,8
0.6,s1_f2,0.38464,0.784822,8
0,s1_h1,0,0.871122,8
0.6,s1_h2,0.490324,0.988196,8
1,s2_f1,1,0.988845,8
1,s2_f2,0.995412,0.983112,8
1,s2_h1,0.995412,0.981653,8
1,s2_h2,0.99633,0.985505,8
1,s3_f1,1,0.964139,8
1,s3_f2,0.99633,0.986529,8
1,s3_h1,0.999082,0.568716,8
1,s3_h2,0.998165,0.986828,8
1,s4_f1,1,0.988711,8
1,s4_f2,0.999082,0.987961,8
1,s4_h1,0.99633,0.987988,8
1,s4_h2,0.998165,0.975253,8
1,s1_f3,1,0.988858,8
1,s1_h3,0.998165,0.732912,8
1,s1_h4,0.998165,0.985494,8
1,s2_f3,1,0.988858,8
1,s2_h3,0.998165,0.987961,8
1,s2_h4,0.999633,0.986839,8
1,s3_f3,0.994494,0.983475,8
0,s3_h3,0.0774968,0.986804,8
1,s3_h4,0.999266,0.988185,8
1,s4_f3,1,0.988858,8
1,s4_h3,0.99633,0.982837,8
1,s4_h4,0.999633,0.986839,8
1,s1_f4,0.998624,0.568861,8
0.6,s1_h5,0.698343,0.984821,8
1,s2_f4,0.998624,0.988082,8
1,s2_h5,0.998624,0.987512,8
1,s3_f4,0.998624,0.976232,8
1,s3_h5,0.995871,0.984821,8
0.6,s4_f4,0.701096,0.986942,8
1,s4_h5,0.998624,0.987512,8
0,s1_f5,0,0.986783,8
1,s2_f5,1,0.988242,8
1,s3_f5,0.997247,0.98555,8
1,s4_f5,0.997247,0.926364,8
1,s1_f1,1,0.574286,9
1,s1_f2,1,0.617051,9
1,s1_h1,0.999082,0.505917,9
1,s1_h2,0.999312,0.77947,9
1,s2_f1,1,0.993521,9
1,s2_f2,0.999449,0.988269,9
1,s2_h1,0.992659,0.987422,9
1,s2_h2,0.996559,0.990043,9
1,s3_f1,1,0.979173,9
1,s3_f2,1,0.990638,9
1,s3_h1,0.998165,0.749141,9
1,s3_h2,0.997935,0.991581,9
1,s4_f1,1,0.993444,9
1,s4_f2,1,0.992623,9
1,s4_h1,0.999082,0.991485,9
1,s4_h2,0.997935,0.984859,9
1,s1_f3,1,0.993529,9
1,s1_h3,0.999082,0.844115,9
1,s1_h4,1,0.990806,9
1,s2_f3,1,0.993529,9
1,s2_h3,0.999082,0.992239,9
1,s2_h4,1,0.992203,9
1,s3_f3,0.994494,0.988095,9
1,s3_h3,0.998165,0.60559,9
1,s3_h4,1,0.992831,9
1,s4_f3,1,0.993529,9
1,s4_h3,0.993577,0.988494,9
1,s4_h4,1,0.992203,9
1,s1_f4,0.998394,0.749033,9
1,s1_h5,0.995871,0.864719,9
1,s2_f4,0.998853,0.992501,9
1,s2_h5,0.998624,0.99217,9
1,s3_f4,0.998853,0.985619,9
1,s3_h5,0.995871,0.989453,9
0.6,s4_f4,0.701784,0.867105,9
1,s4_h5,0.998624,0.99217,9
1,s1_f5,0.997935,0.573088,9
1,s2_f5,0.999312,0.993171,9
1,s3_f5,0.996559,0.990454,9
1,s4_f5,0.997935,0.956081,9
1,s1_f1,1,0.75276,10
1,s1_f2,1,0.777597,10
0.4,s1_h1,0.284464,0.712669,10
1,s1_h2,0.999312,0.871636,10
1,s2_f1,1,0.996237,10
1,s2_f2,1,0.992956,10
1,s2_h1,0.995412,0.989617,10
1,s2_h2,0.996559,0.992775,10
1,s3_f1,1,0.987905,10
1,s3_f2,1,0.994563,10
1,s3_h1,0.999082,0.853541,10
1,s3_h2,0.997935,0.994245,10
1,s4_f1,1,0.996192,10
1,s4_f2,1,0.995716,10
1,s4_h1,0.99633,0.99467,10
1,s4_h2,0.997935,0.990341,10
1,s1_f3,1,0.996242,10
0.2,s1_h3,0.261524,0.909083,10
1,s1_h4,1,0.99466,10
1,s2_f3,1,0.996242,10
1,s2_h3,0.999082,0.995108,10
1,s2_h4,1,0.995472,10
1,s3_f3,0.994494,0.990778,10
1,s3_h3,0.99633,0.770171,10
1,s3_h4,1,0.995836,10
1,s4_f3,1,0.996242,10
1,s4_h3,0.995412,0.990625,10
1,s4_h4,1,0.995472,10
0,s1_f4,0,0.853574,10
1,s1_h5,0.995871,0.919703,10
1,s2_f4,1,0.995164,10
1,s2_h5,0.998624,0.994876,10
1,s3_f4,1,0.991167,10
1,s3_h5,0.995871,0.992144,10
1,s4_f4,0.997247,0.797797,10
1,s4_h5,0.998624,0.994876,10
1,s1_f5,0.997935,0.751199,10
1,s2_f5,0.999312,0.995745,10
1,s3_f5,0.996559,0.993013,10
1,s4_f5,0.997935,0.973628,10
1,s1_f1,1,0.856412,11
1,s1_f2,1,0.870836,11
0.4,s1_h1,0.326673,0.53315,11
1,s1_h2,1,0.925162,11
1,s2_f1,1,0.997815,11
1,s2_f2,1,0.995909,11
1,s2_h1,0.995412,0.992047,11
1,s2_h2,0.997247,0.994361,11
1,s3_f1,1,0.992975,11
0,s3_f2,0.261524,0.996842,11
1,s3_h1,0.999082,0.914557,11
0,s3_h2,0,0.995792,11
1,s4_f1,1,0.997789,11
1,s4_f2,1,0.997512,11
1,s4_h1,0.99633,0.995366,11
1,s4_h2,0.997247,0.993525,11
0,s1_f3,0,0.997817,11
1,s1_h3,0.999082,0.637603,11
1,s1_h4,1,0.996899,11
1,s2_f3,1,0.997817,11
1,s2_h3,0.999082,0.996774,11
1,s2_h4,1,0.99737,11
1,s3_f3,0.994494,0.992336,11
1,s3_h3,0.998165,0.864985,11
1,s3_h4,1,0.997582,11
1,s4_f3,1,0.997817,11
1,s4_h3,0.993577,0.992632,11
1,s4_h4,1,0.99737,11
0.4,s1_f4,0.278959,0.495725,11
0,s1_h5,0.261524,0.951635,11
1,s2_f4,0.999082,0.997192,11
1,s2_h5,1,0.996447,11
1,s3_f4,0.999082,0.99487,11
1,s3_h5,0.997247,0.993706,11
1,s4_f4,0.998165,0.881413,11
1,s4_h5,0.997247,0.996447,11
0,s1_f5,0.261524,0.85464,11
1,s2_f5,1,0.997241,11
1,s3_f5,0.997247,0.9945,11
1,s4_f5,0.997247,0.983818,11
1,s1_f1,1,0.916609,12
0,s1_f2,0,0.924986,12
0,s1_h1,0,0.446588,12
1,s1_h2,1,0.956537,12
1,s2_f1,1,0.998731,12
1,s2_f2,1,0.997624,12
1,s2_h1,0.995412,0.993458,12
1,s2_h2,0.997247,0.995571,12
1,s3_f1,1,0.99592,12
1,s3_f2,1,0.688571,12
1,s3_h1,0.999082,0.949993,12
0,s3_h2,0,0.57832,12
0.6,s4_f1,0.385924,0.998716,12
1,s4_f2,1,0.998555,12
1,s4_h1,0.99633,0.99577,12
1,s4_h2,0.997247,0.995085,12
1,s1_f3,1,0.579497,12
0,s1_h3,0.261524,0.789148,12
1,s1_h4,1,0.998199,12
1,s2_f3,1,0.998732,12
1,s2_h3,0.999082,0.997742,12
1,s2_h4,1,0.998473,12
1,s3_f3,0.995871,0.993241,12
1,s3_h3,0.99633,0.920819,12
1,s3_h4,1,0.998596,12
1,s4_f3,1,0.998732,12
1,s4_h3,0.995412,0.993028,12
1,s4_h4,1,0.998473,12
0,s1_f4,0.261524,0.404849,12
0,s1_h5,0.261524,0.662316,12
1,s2_f4,0.999082,0.997984,12
1,s2_h5,1,0.997937,12
1,s3_f4,0.999082,0.996636,12
1,s3_h5,0.997247,0.995191,12
1,s4_f4,0.998165,0.93036,12
1,s4_h5,0.997247,0.996783,12
0,s1_f5,0,0.605985,12
1,s2_f5,1,0.998397,12
1,s3_f5,0.997247,0.995652,12
1,s4_f5,0.997247,0.989448,12
1,s1_f1,1,0.95157,13
0,s1_f2,0,0.537199,13
1,s1_h1,1,0.259362,13
1,s1_h2,0.998532,0.974758,13
1,s2_f1,1,0.999263,13
1,s2_f2,1,0.99862,13
1,s2_h1,0.991742,0.994277,13
1,s2_h2,0.995779,0.996274,13
1,s3_f1,1,0.997631,13
1,s3_f2,1,0.819133,13
0,s3_h1,0,0.970573,13
1,s3_h2,0.999266,0.335868,13
1,s4_f1,1,0.741812,13
1,s4_f2,1,0.999161,13
1,s4_h1,1,0.996005,13
1,s4_h2,0.999266,0.995992,13
1,s1_f3,1,0.755787,13
0.4,s1_h3,0.281597,0.567949,13
1,s1_h4,1,0.998954,13
1,s2_f3,1,0.999264,13
1,s2_h3,0.999082,0.998304,13
1,s2_h4,1,0.999113,13
1,s3_f3,0.997247,0.994343,13
1,s3_h3,0.99633,0.952476,13
1,s3_h4,1,0.999184,13
1,s4_f3,1,0.999264,13
1,s4_h3,0.995412,0.994027,13
1,s4_h4,1,0.999113,13
1,s1_f4,1,0.344762,13
1,s1_h5,0.995871,0.49429,13
1,s2_f4,0.998073,0.998445,13
1,s2_h5,0.998624,0.998802,13
0,s3_f4,0,0.997662,13
1,s3_h5,0.995871,0.996053,13
1,s4_f4,1,0.958786,13
1,s4_h5,0.998624,0.996977,13
0,s1_f5,0,0.351934,13
1,s2_f5,1,0.999069,13
1,s3_f5,0.997247,0.996321,13
1,s4_f5,0.997247,0.992718,13
1,s1_f1,1,0.971873,14
0.2,s1_f2,0.484473,0.311986,14
0.2,s1_h1,0.483556,0.569864,14
1,s1_h2,1,0.984725,14
1,s2_f1,1,0.999572,14
1,s2_f2,1,0.999199,14
1,s2_h1,0.992659,0.993214,14
1,s2_h2,0.999174,0.996066,14
1,s3_f1,1,0.998624,14
1,s3_f2,1,0.894959,14
1,s3_h1,0.998165,0.563674,14
1,s3_h2,1,0.613988,14
1,s4_f1,1,0.850053,14
1,s4_f2,1,0.999513,14
1,s4_h1,0.999082,0.99768,14
1,s4_h2,1,0.997364,14
1,s1_f3,1,0.85817,14
0.6,s1_h3,0.701554,0.4479,14
1,s1_h4,1,0.999393,14
1,s2_f3,1,0.999572,14
1,s2_h3,0.999082,0.99863,14
1,s2_h4,1,0.999485,14
1,s3_f3,1,0.995561,14
1,s3_h3,0.998165,0.970861,14
1,s3_h4,1,0.999526,14
1,s4_f3,1,0.999572,14
1,s4_h3,0.993577,0.994608,14
1,s4_h4,1,0.999485,14
1,s1_f4,1,0.619461,14
0,s1_h5,0,0.70457,14
1,s2_f4,1,0.998289,14
1,s2_h5,1,0.998727,14
0,s3_f4,0.261524,0.579406,14
1,s3_h5,0.997247,0.995977,14
1,s4_f4,1,0.976064,14
1,s4_h5,0.997247,0.997668,14
1,s1_f5,0.999082,0.204391,14
1,s2_f5,0.998165,0.999459,14
0.2,s3_f5,0.261524,0.996709,14
1,s4_f5,0.999082,0.994617,14
1,s1_f1,1,0.983665,15
0,s1_f2,0,0.384299,15
1,s1_h1,0.99633,0.533681,15
1,s1_h2,1,0.991129,15
1,s2_f1,1,0.999751,15
1,s2_f2,1,0.999535,15
1,s2_h1,0.995412,0.992981,15
1,s2_h2,1,0.997369,15
1,s3_f1,1,0.999201,15
1,s3_f2,1,0.938996,15
1,s3_h1,0.999082,0.745828,15
1,s3_h2,1,0.775818,15
1,s4_f1,1,0.912916,15
1,s4_f2,1,0.999717,15
0.4,s4_h1,0.277582,0.998268,15
1,s4_h2,1,0.998469,15
1,s1_f3,1,0.91763,15
0.2,s1_h3,0.483556,0.554241,15
1,s1_h4,1,0.999647,15
1,s2_f3,1,0.999752,15
1,s2_h3,0.999082,0.99882,15
1,s2_h4,1,0.999701,15
1,s3_f3,1,0.997422,15
1,s3_h3,0.998165,0.982308,15
1,s3_h4,1,0.999725,15
1,s4_f3,1,0.999752,15
1,s4_h3,0.993577,0.994176,15
1,s4_h4,1,0.999701,15
1,s1_f4,1,0.778997,15
1,s1_h5,0.995412,0.409189,15
1,s2_f4,1,0.999006,15
1,s2_h5,0.999082,0.999261,15
0,s3_f4,0.0774968,0.446139,15
1,s3_h5,0.99633,0.996509,15
1,s4_f4,1,0.986099,15
0,s4_h5,0.261524,0.997491,15
1,s1_f5,0.997935,0.537554,15
1,s2_f5,0.999312,0.998917,15
1,s3_f5,0.996559,0.688493,15
1,s4_f5,0.997935,0.996489,15
1,s1_f1,1,0.990513,16
0.6,s1_f2,0.702472,0.223187,16
1,s1_h1,0.99633,0.72764,16
1,s1_h2,1,0.994848,16
1,s2_f1,1,0.999856,16
1,s2_f2,1,0.99973,16
1,s2_h1,0.995412,0.994,16
1,s2_h2,1,0.998472,16
1,s3_f1,1,0.999536,16
1,s3_f2,1,0.964571,16
1,s3_h1,0.999082,0.852001,16
1,s3_h2,1,0.869803,16
1,s4_f1,1,0.949425,16
1,s4_f2,1,0.999836,16
0,s4_h1,0,0.696131,16
1,s4_h2,1,0.999111,16
1,s1_f3,1,0.952162,16
0,s1_h3,0.261524,0.524607,16
1,s1_h4,1,0.999795,16
1,s2_f3,1,0.999856,16
1,s2_h3,0.999082,0.99893,16
1,s2_h4,1,0.999826,16
1,s3_f3,1,0.998503,16
1,s3_h3,0.99633,0.988956,16
1,s3_h4,1,0.99984,16
1,s4_f3,1,0.999856,16
1,s4_h3,0.995412,0.993925,16
1,s4_h4,1,0.999826,16
0,s1_f4,0.261524,0.871649,16
0,s1_h5,0.261524,0.654955,16
1,s2_f4,1,0.999423,16
1,s2_h5,1,0.999186,16
1,s3_f4,1,0.291591,16
1,s3_h5,0.997247,0.996434,16
1,s4_f4,1,0.991927,16
1,s4_h5,0.997247,0.688948,16
0.6,s1_f5,0.700407,0.730562,16
1,s2_f5,0.999312,0.999082,16
1,s3_f5,0.996559,0.817645,16
1,s4_f5,0.997935,0.997095,16
1,s1_f1,1,0.99449,17
1,s1_f2,1,0.42412,17
0,s1_h1,0.261524,0.840284,17
1,s1_h2,1,0.997008,17
1,s2_f1,1,0.999916,17
1,s2_f2,1,0.999843,17
1,s2_h1,0.995412,0.994592,17
1,s2_h2,1,0.999113,17
0.4,s3_f1,0.318874,0.99973,17
0,s3_f2,0,0.979424,17
1,s3_h1,0.999082,0.913663,17
1,s3_h2,1,0.924386,17
1,s4_f1,1,0.970628,17
1,s4_f2,1,0.999905,17
1,s4_h1,0.99633,0.404288,17
1,s4_h2,1,0.999484,17
1,s1_f3,1,0.972218,17
0.2,s1_h3,0.261524,0.414313,17
1,s1_h4,1,0.999881,17
1,s2_f3,1,0.999916,17
1,s2_h3,0.999082,0.998994,17
1,s2_h4,1,0.999899,17
1,s3_f3,1,0.99913,17
1,s3_h3,0.99633,0.992047,17
1,s3_h4,1,0.999907,17
1,s4_f3,1,0.999916,17
1,s4_h3,0.995412,0.994548,17
1,s4_h4,1,0.999899,17
1,s1_f4,1,0.615863,17
1,s1_h5,0.995871,0.490015,17
1,s2_f4,1,0.999665,17
1,s2_h5,0.998624,0.999527,17
1,s3_f4,1,0.588581,17
1,s3_h5,0.995871,0.996775,17
1,s4_f4,1,0.995311,17
1,s4_h5,0.998624,0.818198,17
1,s1_f5,0.997935,0.71792,17
1,s2_f5,0.999312,0.999179,17
1,s3_f5,0.996559,0.892652,17
1,s4_f5,0.997935,0.997448,17
1,s1_f1,1,0.9968,18
0,s1_f2,0.261524,0.66555,18
0,s1_h1,0.0774968,0.597647,18
0,s1_h2,0,0.998262,18
1,s2_f1,1,0.999951,18
1,s2_f2,1,0.999909,18
1,s2_h1,0.995412,0.994936,18
1,s2_h2,1,0.999485,18
1,s3_f1,1,0.714291,18
1,s3_f2,1,0.568814,18
1,s3_h1,0.999082,0.949474,18
1,s3_h2,1,0.956086,18
0,s4_f1,0.261524,0.982942,18
1,s4_f2,1,0.999945,18
1,s4_h1,0.99633,0.652493,18
1,s4_h2,1,0.9997,18
0,s1_f3,0,0.983865,18
0.4,s1_h3,0.280564,0.350259,18
1,s1_h4,1,0.999931,18
1,s2_f3,1,0.999951,18
1,s2_h3,0.999082,0.999031,18
1,s2_h4,1,0.999941,18
1,s3_f3,1,0.999495,18
1,s3_h3,0.99633,0.993842,18
0.6,s3_h4,0.492067,0.999946,18
1,s4_f3,1,0.999951,18
1,s4_h3,0.995412,0.99491,18
1,s4_h4,1,0.999941,18
1,s1_f4,1,0.776907,18
0,s1_h5,0,0.702088,18
1,s2_f4,1,0.999805,18
1,s2_h5,1,0.999148,18
0.6,s3_f4,0.702472,0.761063,18
1,s3_h5,0.997247,0.996396,18
1,s4_f4,1,0.997277,18
1,s4_h5,0.997247,0.893839,18
0.4,s1_f5,0.415654,0.835313,18
1,s2_f5,1,0.999234,18
1,s3_f5,0.997247,0.936214,18
1,s4_f5,0.997247,0.997652,18
1,s1_f1,1,0.998142,19
0.2,s1_f2,0.261524,0.496168,19
0.2,s1_h1,0.261524,0.379582,19
0,s1_h2,0.261524,0.579755,19
1,s2_f1,1,0.999972,19
1,s2_f2,1,0.999947,19
1,s2_h1,0.995412,0.995136,19
1,s2_h2,1,0.999701,19
1,s3_f1,1,0.83407,19
1,s3_f2,1,0.749583,19
1,s3_h1,0.999082,0.970272,19
1,s3_h2,1,0.974496,19
1,s4_f1,1,0.680498,19
1,s4_f2,1,0.999968,19
1,s4_h1,0.99633,0.796642,19
1,s4_h2,1,0.999826,19
1,s1_f3,1,0.571394,19
1,s1_h3,1,0.32104,19
1,s1_h4,1,0.99996,19
